Column1,Column2,Column4,Column5,Column6,Column7,Column10,column11
8498,台灣虎航,NRT,20240131,1330,300,1730,526
8610,樂桃,NRT,20240131,225,305,630,527
6910,樂桃,NRT,20240131,1655,305,2100,528
10403,中華航空,NRT,20240131,1440,305,1845,529
10313,中華航空,NRT,20240131,1625,300,2025,530
10671,長榮航空,NRT,20240131,1520,300,1920,531
14097,中華航空,NRT,20240131,930,300,1330,532
12486,STARLUX Airlines,NRT,20240131,1500,300,1900,533
11257,長榮航空,NRT,20240131,1520,300,1920,534
14487,STARLUX Airlines,NRT,20240131,1015,300,1415,535
14575,日本航空,NRT,20240131,1035,300,1435,536
14097,中華航空,NRT,20240131,1235,300,1635,537
12448,日本航空,NRT,20240131,1540,300,1940,538
13806,泰國獅子航空,NRT,20240131,1520,305,1925,539
15057,日本航空,NRT,20240131,1035,300,1435,540
14828,長榮航空,NRT,20240131,755,305,1200,541
15564,長榮航空,NRT,20240131,755,305,1200,542
16016,長榮航空,NRT,20240131,850,305,1255,543
17017,長榮航空,NRT,20240131,850,305,1255,544
21926,日本航空,NRT,20240131,1540,300,1940,545
24025,中華航空,NRT,20240131,930,300,1330,546
24025,中華航空,NRT,20240131,1235,300,1635,547
24037,中華航空,NRT,20240131,1440,300,1840,548
24366,中華航空,NRT,20240131,1625,300,2025,549
17017,長榮航空,NRT,20240131,850,305,1255,550
21926,日本航空,NRT,20240131,1540,300,1940,551
24025,中華航空,NRT,20240131,930,300,1330,552
24025,中華航空,NRT,20240131,1235,300,1635,553
24037,中華航空,NRT,20240131,1625,300,2025,554
24025,中華航空,NRT,20240131,1440,305,1845,555
30505,長榮航空,NRT,20240131,850,305,1255,556
30505,長榮航空,NRT,20240131,755,305,1200,557
7206,捷星日本,NRT,20240201,1250,305,1655,558
6910,樂桃,NRT,20240201,225,305,630,559
8574,酷航,NRT,20240201,640,305,1045,560
8104,捷星日本,NRT,20240201,220,310,630,561
8610,樂桃,NRT,20240201,935,305,1340,562
6910,樂桃,NRT,20240201,1655,305,2100,563
10403,中華航空,NRT,20240201,1440,305,1845,564
12429,中華航空,NRT,20240201,930,300,1330,565
11691,中華航空,NRT,20240201,1235,300,1635,566
12360,長榮航空,NRT,20240201,850,305,1255,567
13110,STARLUX Airlines,NRT,20240201,1015,300,1415,568
13402,酷航,NRT,20240201,640,305,1045,569
11468,長榮航空,NRT,20240201,1520,300,1920,570
12486,STARLUX Airlines,NRT,20240201,1500,300,1900,571
11418,台灣虎航,NRT,20240201,635,300,1035,572
12455,日本航空,NRT,20240201,1540,300,1940,573
10513,台灣虎航,NRT,20240201,1330,300,1730,574
14904,長榮航空,NRT,20240201,850,305,1255,575
16156,STARLUX Airlines,NRT,20240201,830,300,1230,576
12576,長榮航空,NRT,20240201,1520,300,1920,577
16406,日本航空,NRT,20240201,1035,300,1435,578
16219,長榮航空,NRT,20240201,755,305,1200,579
17008,日本航空,NRT,20240201,1035,300,1435,580
17017,長榮航空,NRT,20240201,755,305,1200,581
20441,國泰航空,NRT,20240201,1250,300,1650,582
21934,日本航空,NRT,20240201,1540,300,1940,583
24039,中華航空,NRT,20240201,1235,300,1635,584
24039,中華航空,NRT,20240201,1440,305,1845,585
30464,長榮航空,NRT,20240201,755,305,1200,586
30464,長榮航空,NRT,20240201,850,305,1255,587
46533,中華航空,NRT,20240201,930,300,1330,588
6986,酷航,NRT,20240202,640,305,1045,589
7160,捷星日本,NRT,20240202,220,310,630,590
7798,捷星日本,NRT,20240202,1250,305,1655,591
6910,樂桃,NRT,20240202,1655,305,2100,592
8610,樂桃,NRT,20240202,935,305,1340,593
11078,中華航空,NRT,20240202,1235,300,1635,594
12042,酷航,NRT,20240202,640,305,1045,595
10405,中華航空,NRT,20240202,1625,300,2025,596
11944,長榮航空,NRT,20240202,850,305,1255,597
11930,長榮航空,NRT,20240202,755,305,1200,598
12429,中華航空,NRT,20240202,930,300,1330,599
11078,中華航空,NRT,20240202,1440,305,1845,600
11953,中華航空,NRT,20240202,1235,300,1635,601
11935,國泰航空,NRT,20240202,1250,300,1650,602
10513,台灣虎航,NRT,20240202,635,300,1035,603
11225,中華航空,NRT,20240202,1625,300,2025,604
11953,中華航空,NRT,20240202,1440,305,1845,605
13806,中華航空,NRT,20240202,930,300,1330,606
13248,長榮航空,NRT,20240202,850,305,1255,607
12486,STARLUX Airlines,NRT,20240202,1500,300,1900,608
13248,長榮航空,NRT,20240202,755,305,1200,609
9284,泰國獅子航空,NRT,20240202,1520,305,1925,610
10513,台灣虎航,NRT,20240202,1330,300,1730,611
11928,長榮航空,NRT,20240202,1520,300,1920,612
12445,日本航空,NRT,20240202,1550,300,1950,613
16156,STARLUX Airlines,NRT,20240202,830,300,1230,614
16156,STARLUX Airlines,NRT,20240202,1015,300,1415,615
18278,日本航空,NRT,20240202,1035,300,1435,616
19943,日本航空,NRT,20240202,1035,300,1435,617
21934,日本航空,NRT,20240202,1550,300,1950,618
30513,長榮航空,NRT,20240202,1520,300,1920,619
30513,長榮航空,NRT,20240202,755,305,1200,620
30647,長榮航空,NRT,20240202,850,305,1255,621
8289,捷星日本,NRT,20240203,220,310,630,622
8269,捷星日本,NRT,20240203,1250,305,1655,623
10208,國泰航空,NRT,20240203,1250,300,1650,624
10171,酷航,NRT,20240203,640,305,1045,625
9510,樂桃,NRT,20240203,225,305,630,626
9510,樂桃,NRT,20240203,935,305,1340,627
9510,樂桃,NRT,20240203,1655,305,2100,628
8062,泰國獅子航空,NRT,20240203,1520,305,1925,629
7710,樂桃,NRT,20240203,1655,305,2100,630
14828,長榮航空,NRT,20240203,755,305,1200,631
15578,酷航,NRT,20240203,640,305,1045,632
16912,中華航空,NRT,20240203,930,300,1330,633
16134,長榮航空,NRT,20240203,850,305,1255,634
16174,中華航空,NRT,20240203,1235,300,1635,635
14155,中華航空,NRT,20240203,1440,305,1845,636
15564,長榮航空,NRT,20240203,755,305,1200,637
14909,台灣虎航,NRT,20240203,635,300,1035,638
13817,日本航空,NRT,20240203,1550,300,1950,639
17017,長榮航空,NRT,20240203,850,305,1255,640
14199,台灣虎航,NRT,20240203,1330,300,1730,641
16136,長榮航空,NRT,20240203,1520,300,1920,642
17017,長榮航空,NRT,20240203,1520,300,1920,643
21639,STARLUX Airlines,NRT,20240203,1015,300,1415,644
21639,STARLUX Airlines,NRT,20240203,1500,300,1900,645
21934,日本航空,NRT,20240203,1550,300,1950,646
22071,STARLUX Airlines,NRT,20240203,830,300,1230,647
22617,日本航空,NRT,20240203,1035,300,1435,648
24025,中華航空,NRT,20240203,1235,300,1635,649
24283,中華航空,NRT,20240203,930,300,1330,650
24025,中華航空,NRT,20240203,1440,305,1845,651
24824,日本航空,NRT,20240203,1035,300,1435,652
30505,長榮航空,NRT,20240203,755,305,1200,653
30505,長榮航空,NRT,20240203,850,305,1255,654
6986,酷航,NRT,20240204,640,305,1045,655
7289,捷星日本,NRT,20240204,1250,305,1655,656
8386,日本航空,NRT,20240204,1540,300,1940,657
7289,捷星日本,NRT,20240204,220,310,630,658
8299,台灣虎航,NRT,20240204,635,300,1035,659
10219,國泰航空,NRT,20240204,1250,300,1650,660
10916,STARLUX Airlines,NRT,20240204,830,300,1230,661
11004,中華航空,NRT,20240204,1235,300,1635,662
10714,長榮航空,NRT,20240204,755,305,1200,663
10859,STARLUX Airlines,NRT,20240204,1500,300,1900,664
11706,中華航空,NRT,20240204,930,300,1330,665
9510,樂桃,NRT,20240204,935,305,1340,666
11953,中華航空,NRT,20240204,1235,300,1635,667
12042,酷航,NRT,20240204,640,305,1045,668
11924,長榮航空,NRT,20240204,850,305,1255,669
11078,中華航空,NRT,20240204,1625,300,2025,670
12638,中華航空,NRT,20240204,930,300,1330,671
11706,中華航空,NRT,20240204,1440,305,1845,672
9025,泰國獅子航空,NRT,20240204,1515,310,1925,673
12065,長榮航空,NRT,20240204,755,305,1200,674
11953,中華航空,NRT,20240204,1625,300,2025,675
12638,中華航空,NRT,20240204,1440,305,1845,676
11941,長榮航空,NRT,20240204,1520,300,1920,677
8610,樂桃,NRT,20240204,1655,305,2100,678
11199,台灣虎航,NRT,20240204,1330,300,1730,679
13110,STARLUX Airlines,NRT,20240204,1015,300,1415,680
13248,長榮航空,NRT,20240204,850,305,1255,681
21934,日本航空,NRT,20240204,1540,300,1940,682
23662,日本航空,NRT,20240204,1035,300,1435,683
24824,日本航空,NRT,20240204,1035,300,1435,684
30513,長榮航空,NRT,20240204,1520,300,1920,685
30505,長榮航空,NRT,20240204,850,305,1255,686
30505,長榮航空,NRT,20240204,755,305,1200,687
6980,酷航,NRT,20240205,640,305,1045,688
8350,日本航空,NRT,20240205,1540,300,1940,689
7234,捷星日本,NRT,20240205,220,310,630,690
9616,STARLUX Airlines,NRT,20240205,1015,300,1415,691
8262,捷星日本,NRT,20240205,1250,305,1655,692
7710,樂桃,NRT,20240205,935,305,1340,693
10217,STARLUX Airlines,NRT,20240205,830,300,1230,694
10153,國泰航空,NRT,20240205,1250,300,1650,695
10268,中華航空,NRT,20240205,1235,300,1635,696
7710,樂桃,NRT,20240205,225,305,630,697
7871,泰國獅子航空,NRT,20240205,1520,305,1925,698
11053,中華航空,NRT,20240205,930,300,1330,699
11225,中華航空,NRT,20240205,1235,300,1635,700
10690,中華航空,NRT,20240205,1440,305,1845,701
10859,STARLUX Airlines,NRT,20240205,1500,300,1900,702
11953,中華航空,NRT,20240205,930,300,1330,703
12031,酷航,NRT,20240205,640,305,1045,704
11939,長榮航空,NRT,20240205,850,305,1255,705
7710,樂桃,NRT,20240205,1655,305,2100,706
11928,長榮航空,NRT,20240205,755,305,1200,707
12485,日本航空,NRT,20240205,1035,300,1435,708
11633,中華航空,NRT,20240205,1440,305,1845,709
10513,台灣虎航,NRT,20240205,1330,300,1730,710
11920,長榮航空,NRT,20240205,1520,300,1920,711
11418,台灣虎航,NRT,20240205,635,300,1035,712
13054,日本航空,NRT,20240205,1035,300,1435,713
12736,長榮航空,NRT,20240205,850,305,1255,714
12736,長榮航空,NRT,20240205,755,305,1200,715
21934,日本航空,NRT,20240205,1540,300,1940,716
30662,長榮航空,NRT,20240205,1520,300,1920,717
30436,長榮航空,NRT,20240205,755,305,1200,718
30436,長榮航空,NRT,20240205,850,305,1255,719
10217,STARLUX Airlines,NRT,20240206,1015,300,1415,720
8262,捷星日本,NRT,20240206,1250,305,1655,721
8567,酷航,NRT,20240206,640,305,1045,722
8262,捷星日本,NRT,20240206,220,310,630,723
8299,台灣虎航,NRT,20240206,1330,300,1730,724
10217,STARLUX Airlines,NRT,20240206,1500,300,1900,725
10776,中華航空,NRT,20240206,1235,300,1635,726
8610,樂桃,NRT,20240206,950,305,1355,727
7710,樂桃,NRT,20240206,1655,305,2100,728
11912,長榮航空,NRT,20240206,850,305,1255,729
11909,長榮航空,NRT,20240206,755,305,1200,730
12408,中華航空,NRT,20240206,930,300,1330,731
10687,長榮航空,NRT,20240206,1520,300,1920,732
10299,台灣虎航,NRT,20240206,635,300,1035,733
12565,長榮航空,NRT,20240206,850,305,1255,734
13390,酷航,NRT,20240206,640,305,1045,735
12565,長榮航空,NRT,20240206,755,305,1200,736
11247,長榮航空,NRT,20240206,1520,300,1920,737
13218,國泰航空,NRT,20240206,1250,300,1650,738
12474,日本航空,NRT,20240206,1550,300,1950,739
14084,中華航空,NRT,20240206,1440,305,1845,740
18262,日本航空,NRT,20240206,1035,300,1435,741
18988,日本航空,NRT,20240206,1035,300,1435,742
21310,STARLUX Airlines,NRT,20240206,830,300,1230,743
21934,日本航空,NRT,20240206,1550,300,1950,744
24018,中華航空,NRT,20240206,1235,300,1635,745
24018,中華航空,NRT,20240206,930,300,1330,746
24018,中華航空,NRT,20240206,1440,305,1845,747
8610,樂桃,NRT,20240207,935,305,1340,748
9289,捷星日本,NRT,20240207,1250,305,1655,749
8814,捷星日本,NRT,20240207,220,310,630,750
11001,中華航空,NRT,20240207,1625,300,2025,751
10299,台灣虎航,NRT,20240207,635,300,1035,752
12128,STARLUX Airlines,NRT,20240207,1500,300,1900,753
12016,中華航空,NRT,20240207,1440,305,1845,754
8610,樂桃,NRT,20240207,1655,305,2100,755
10299,台灣虎航,NRT,20240207,1330,300,1730,756
12247,長榮航空,NRT,20240207,1520,300,1920,757
15191,長榮航空,NRT,20240207,850,305,1255,758
15191,長榮航空,NRT,20240207,755,305,1200,759
15823,中華航空,NRT,20240207,930,300,1330,760
15191,中華航空,NRT,20240207,1235,300,1635,761
16301,國泰航空,NRT,20240207,1250,300,1650,762
18442,STARLUX Airlines,NRT,20240207,830,300,1230,763
18533,STARLUX Airlines,NRT,20240207,1015,300,1415,764
16151,日本航空,NRT,20240207,1540,300,1940,765
24070,日本航空,NRT,20240207,1035,300,1435,766
24802,日本航空,NRT,20240207,1035,300,1435,767
22123,日本航空,NRT,20240207,1540,300,1940,768
24058,中華航空,NRT,20240207,1440,305,1845,769
24371,中華航空,NRT,20240207,1625,300,2025,770
21108,泰國獅子航空,NRT,20240207,1520,305,1925,771
8610,樂桃,NRT,20240208,1655,305,2100,772
13426,STARLUX Airlines,NRT,20240208,1500,300,1900,773
13967,中華航空,NRT,20240208,1440,305,1845,774
11710,樂桃,NRT,20240208,225,305,630,775
14155,長榮航空,NRT,20240208,1520,300,1920,776
17627,STARLUX Airlines,NRT,20240208,1015,300,1415,777
16301,國泰航空,NRT,20240208,1250,300,1650,778
15527,中華航空,NRT,20240208,1440,305,1845,779
17102,中華航空,NRT,20240208,1235,300,1635,780
14859,長榮航空,NRT,20240208,1520,300,1920,781
18925,中華航空,NRT,20240208,1235,300,1635,782
17520,日本航空,NRT,20240208,1550,300,1950,783
21993,中華航空,NRT,20240208,930,300,1330,784
21898,長榮航空,NRT,20240208,850,305,1255,785
18606,捷星日本,NRT,20240208,220,310,630,786
23033,長榮航空,NRT,20240208,850,305,1255,787
17470,樂桃,NRT,20240208,935,305,1340,788
23662,日本航空,NRT,20240208,1035,300,1435,789
24320,中華航空,NRT,20240208,930,300,1330,790
25411,STARLUX Airlines,NRT,20240208,830,300,1230,791
18606,捷星日本,NRT,20240208,1250,305,1655,792
25698,長榮航空,NRT,20240208,755,305,1200,793
26905,長榮航空,NRT,20240208,755,305,1200,794
22691,日本航空,NRT,20240208,1550,300,1950,795
9289,捷星航空,NRT,20240209,1250,305,1655,796
7710,樂桃,NRT,20240209,1655,305,2100,797
12314,STARLUX Airlines,NRT,20240209,1500,300,1900,798
14053,STARLUX Airlines,NRT,20240209,830,300,1230,799
10610,樂桃,NRT,20240209,935,305,1340,800
10299,台灣虎航,NRT,20240209,1330,300,1730,801
10610,樂桃,NRT,20240209,225,305,630,802
14644,中華航空,NRT,20240209,930,300,1330,803
14246,中華航空,NRT,20240209,1235,300,1635,804
14716,長榮航空,NRT,20240209,850,305,1255,805
14721,長榮航空,NRT,20240209,755,305,1200,806
13138,中華航空,NRT,20240209,1625,300,2025,807
16225,中華航空,NRT,20240209,930,300,1330,808
13569,日本航空,NRT,20240209,1550,300,1950,809
14942,國泰航空,NRT,20240209,1250,300,1650,810
15510,長榮航空,NRT,20240209,755,305,1200,811
14246,中華航空,NRT,20240209,1440,305,1845,812
15852,中華航空,NRT,20240209,1235,300,1635,813
14199,台灣虎航,NRT,20240209,635,300,1035,814
14143,長榮航空,NRT,20240209,1520,300,1920,815
14644,中華航空,NRT,20240209,1625,300,2025,816
15852,中華航空,NRT,20240209,1440,305,1845,817
17921,長榮航空,NRT,20240209,850,305,1255,818
14846,長榮航空,NRT,20240209,1520,300,1920,819
18589,捷星航空,NRT,20240209,220,310,630,820
21108,泰國獅子航空,NRT,20240209,1520,305,1925,821
21722,STARLUX Airlines,NRT,20240209,1015,300,1415,822
22691,日本航空,NRT,20240209,1550,300,1950,823
44227,日本航空,NRT,20240209,1035,300,1435,824
13770,STARLUX Airlines,NRT,20240210,1015,300,1415,825
10610,樂桃,NRT,20240210,935,305,1340,826
10610,樂桃,NRT,20240210,225,305,630,827
13920,國泰航空,NRT,20240210,1250,300,1650,828
8610,樂桃,NRT,20240210,1655,305,2100,829
13147,STARLUX Airlines,NRT,20240210,1500,300,1900,830
14246,中華航空,NRT,20240210,1235,300,1635,831
15317,中華航空,NRT,20240210,930,300,1330,832
12901,日本航空,NRT,20240210,1550,300,1950,833
14541,酷航,NRT,20240210,640,305,1045,834
13967,長榮航空,NRT,20240210,1520,300,1920,835
15317,中華航空,NRT,20240210,1440,305,1845,836
14199,台灣虎航,NRT,20240210,1330,300,1730,837
22617,日本航空,NRT,20240210,1035,300,1435,838
18606,捷星航空,NRT,20240210,1250,305,1655,839
24128,長榮航空,NRT,20240210,850,305,1255,840
25389,STARLUX Airlines,NRT,20240210,830,300,1230,841
23993,中華航空,NRT,20240210,1235,300,1635,842
25676,長榮航空,NRT,20240210,755,305,1200,843
22691,日本航空,NRT,20240210,1550,300,1950,844
23993,中華航空,NRT,20240210,1440,305,1845,845
21108,泰國獅子航空,NRT,20240210,1520,305,1925,846
45618,日本航空,NRT,20240210,1035,300,1435,847
8661,捷星日本,NRT,20240211,1250,305,1655,848
7710,樂桃,NRT,20240211,225,305,630,849
8598,台灣虎航,NRT,20240211,1330,300,1730,850
8610,樂桃,NRT,20240211,935,305,1340,851
9861,捷星日本,NRT,20240211,220,310,630,852
7710,樂桃,NRT,20240211,1655,305,2100,853
11545,STARLUX Airlines,NRT,20240211,1500,300,1900,854
10513,台灣虎航,NRT,20240211,635,300,1035,855
11399,中華航空,NRT,20240211,1625,300,2025,856
12076,中華航空,NRT,20240211,1440,305,1845,857
12318,中華航空,NRT,20240211,1625,300,2025,858
13579,國泰航空,NRT,20240211,1250,300,1650,859
13385,中華航空,NRT,20240211,1440,305,1845,860
13043,日本航空,NRT,20240211,1540,300,1940,861
12879,長榮航空,NRT,20240211,1520,300,1920,862
10384,泰國獅子航空,NRT,20240211,1515,310,1925,863
15191,長榮航空,NRT,20240211,850,305,1255,864
13529,長榮航空,NRT,20240211,1520,300,1920,865
15823,長榮航空,NRT,20240211,755,305,1200,866
15949,長榮航空,NRT,20240211,850,305,1255,867
14541,酷航,NRT,20240211,640,305,1045,868
17217,中華航空,NRT,20240211,1235,300,1635,869
16603,長榮航空,NRT,20240211,755,305,1200,870
19065,中華航空,NRT,20240211,1235,300,1635,871
20059,STARLUX Airlines,NRT,20240211,1015,300,1415,872
20059,STARLUX Airlines,NRT,20240211,830,300,1230,873
22123,日本航空,NRT,20240211,1540,300,1940,874
23641,日本航空,NRT,20240211,1035,300,1435,875
24802,日本航空,NRT,20240211,1035,300,1435,876
28521,中華航空,NRT,20240211,930,300,1330,877
43686,中華航空,NRT,20240211,930,300,1330,878
6910,樂桃,NRT,20240212,225,305,630,879
8567,酷航,NRT,20240212,640,305,1045,880
8342,捷星日本,NRT,20240212,220,310,630,881
9559,捷星日本,NRT,20240212,1250,305,1655,882
9510,樂桃,NRT,20240212,935,305,1340,883
10513,台灣虎航,NRT,20240212,635,300,1035,884
12475,STARLUX Airlines,NRT,20240212,1500,300,1900,885
10513,台灣虎航,NRT,20240212,1330,300,1730,886
14815,長榮航空,NRT,20240212,850,305,1255,887
9510,樂桃,NRT,20240212,1655,305,2100,888
14801,長榮航空,NRT,20240212,755,305,1200,889
14084,中華航空,NRT,20240212,1440,305,1845,890
14752,國泰航空,NRT,20240212,1250,300,1650,891
15550,長榮航空,NRT,20240212,850,305,1255,892
15550,長榮航空,NRT,20240212,755,305,1200,893
14183,長榮航空,NRT,20240212,1520,300,1920,894
14798,日本航空,NRT,20240212,1540,300,1940,895
16180,中華航空,NRT,20240212,1235,300,1635,896
15667,中華航空,NRT,20240212,1440,305,1845,897
18262,日本航空,NRT,20240212,1035,300,1435,898
14891,長榮航空,NRT,20240212,1520,300,1920,899
18988,日本航空,NRT,20240212,1035,300,1435,900
19109,中華航空,NRT,20240212,1235,300,1635,901
21310,STARLUX Airlines,NRT,20240212,1015,300,1415,902
21108,泰國獅子航空,NRT,20240212,1520,305,1925,903
22220,中華航空,NRT,20240212,930,300,1330,904
24882,中華航空,NRT,20240212,930,300,1330,905
32596,STARLUX Airlines,NRT,20240212,830,300,1230,906
32652,日本航空,NRT,20240212,1540,300,1940,907
6075,酷航,NRT,20240213,640,305,1045,908
7424,捷星日本,NRT,20240213,1250,305,1655,909
7424,捷星日本,NRT,20240213,220,310,630,910
6910,樂桃,NRT,20240213,225,305,630,911
7599,台灣虎航,NRT,20240213,1330,300,1730,912
7710,樂桃,NRT,20240213,950,305,1355,913
8598,台灣虎航,NRT,20240213,635,300,1035,914
10243,國泰航空,NRT,20240213,1250,300,1650,915
6910,樂桃,NRT,20240213,1655,305,2100,916
10667,中華航空,NRT,20240213,1440,305,1845,917
12445,日本航空,NRT,20240213,1035,300,1435,918
10655,長榮航空,NRT,20240213,1520,300,1920,919
12937,中華航空,NRT,20240213,930,300,1330,920
12910,日本航空,NRT,20240213,1035,300,1435,921
11545,中華航空,NRT,20240213,1440,305,1845,922
12686,中華航空,NRT,20240213,1235,300,1635,923
11247,長榮航空,NRT,20240213,1520,300,1920,924
12688,STARLUX Airlines,NRT,20240213,1500,300,1900,925
14183,長榮航空,NRT,20240213,850,305,1255,926
12445,日本航空,NRT,20240213,1550,300,1950,927
14695,STARLUX Airlines,NRT,20240213,1015,300,1415,928
14223,中華航空,NRT,20240213,1235,300,1635,929
14877,中華航空,NRT,20240213,930,300,1330,930
14801,長榮航空,NRT,20240213,755,305,1200,931
14891,長榮航空,NRT,20240213,850,305,1255,932
15550,長榮航空,NRT,20240213,755,305,1200,933
21310,STARLUX Airlines,NRT,20240213,830,300,1230,934
21745,日本航空,NRT,20240213,1550,300,1950,935
5388,酷航,NRT,20240214,640,305,1045,936
5684,捷星日本,NRT,20240214,1250,305,1655,937
5684,捷星日本,NRT,20240214,220,310,630,938
4910,樂桃,NRT,20240214,1655,305,2100,939
6110,樂桃,NRT,20240214,225,305,630,940
6505,台灣虎航,NRT,20240214,1330,300,1730,941
6910,樂桃,NRT,20240214,935,305,1340,942
6167,泰國獅子航空,NRT,20240214,1520,305,1925,943
7599,台灣虎航,NRT,20240214,635,300,1035,944
8386,日本航空,NRT,20240214,1540,300,1940,945
8728,中華航空,NRT,20240214,1625,300,2025,946
10691,中華航空,NRT,20240214,930,300,1330,947
9996,中華航空,NRT,20240214,1235,300,1635,948
9381,中華航空,NRT,20240214,1440,305,1845,949
10916,STARLUX Airlines,NRT,20240214,830,300,1230,950
10956,長榮航空,NRT,20240214,850,305,1255,951
9609,STARLUX Airlines,NRT,20240214,1500,300,1900,952
10956,長榮航空,NRT,20240214,755,305,1200,953
11042,日本航空,NRT,20240214,1035,300,1435,954
10202,國泰航空,NRT,20240214,1250,300,1650,955
9398,中華航空,NRT,20240214,1625,300,2025,956
10812,中華航空,NRT,20240214,1235,300,1635,957
10127,中華航空,NRT,20240214,1440,305,1845,958
4026,酷航,NRT,20240215,640,305,1045,959
4965,捷星日本,NRT,20240215,1250,305,1655,960
4910,樂桃,NRT,20240215,935,305,1340,961
5063,捷星日本,NRT,20240215,220,310,630,962
4910,樂桃,NRT,20240215,225,305,630,963
5799,台灣虎航,NRT,20240215,635,300,1035,964
4510,樂桃,NRT,20240215,1655,305,2100,965
7025,中華航空,NRT,20240215,1440,305,1845,966
5799,台灣虎航,NRT,20240215,1330,300,1730,967
7524,中華航空,NRT,20240215,1440,305,1845,968
10064,STARLUX Airlines,NRT,20240215,830,300,1230,969
9381,中華航空,NRT,20240215,1235,300,1635,970
10676,中華航空,NRT,20240215,930,300,1330,971
10859,STARLUX Airlines,NRT,20240215,1015,300,1415,972
10127,中華航空,NRT,20240215,1235,300,1635,973
11042,日本航空,NRT,20240215,1035,300,1435,974
9616,STARLUX Airlines,NRT,20240215,1500,300,1900,975
11359,日本航空,NRT,20240215,1035,300,1435,976
10153,國泰航空,NRT,20240215,1250,300,1650,977
11293,長榮航空,NRT,20240215,755,305,1200,978
11545,中華航空,NRT,20240215,930,300,1330,979
11424,長榮航空,NRT,20240215,850,305,1255,980
9678,長榮航空,NRT,20240215,1520,300,1920,981
10239,長榮航空,NRT,20240215,1520,300,1920,982
11042,日本航空,NRT,20240215,1550,300,1950,983
13488,長榮航空,NRT,20240215,755,305,1200,984
13488,長榮航空,NRT,20240215,850,305,1255,985
21745,日本航空,NRT,20240215,1550,300,1950,986
30485,長榮航空,NRT,20240215,850,305,1255,987
30485,長榮航空,NRT,20240215,755,305,1200,988
30485,長榮航空,NRT,20240215,755,305,1200,989
4035,酷航,NRT,20240216,640,305,1045,990
4789,捷星日本,NRT,20240216,1250,305,1655,991
3710,樂桃,NRT,20240216,1655,305,2100,992
4789,捷星日本,NRT,20240216,220,310,630,993
4910,樂桃,NRT,20240216,935,305,1340,994
4910,樂桃,NRT,20240216,225,305,630,995
4982,台灣虎航,NRT,20240216,1330,300,1730,996
5992,台灣虎航,NRT,20240216,635,300,1035,997
7041,中華航空,NRT,20240216,1440,305,1845,998
7524,中華航空,NRT,20240216,1440,305,1845,999
8514,STARLUX Airlines,NRT,20240216,1500,300,1900,1000
6115,泰國獅子航空,NRT,20240216,1520,305,1925,1001
9394,中華航空,NRT,20240216,1235,300,1635,1002
10057,中華航空,NRT,20240216,930,300,1330,1003
10291,STARLUX Airlines,NRT,20240216,1015,300,1415,1004
8375,日本航空,NRT,20240216,1550,300,1950,1005
10291,STARLUX Airlines,NRT,20240216,830,300,1230,1006
10272,長榮航空,NRT,20240216,850,305,1255,1007
10272,長榮航空,NRT,20240216,755,305,1200,1008
10272,長榮航空,NRT,20240216,1520,300,1920,1009
10262,長榮航空,NRT,20240216,1520,300,1920,1010
10812,中華航空,NRT,20240216,930,300,1330,1011
11031,日本航空,NRT,20240216,1035,300,1435,1012
10922,長榮航空,NRT,20240216,755,305,1200,1013
10922,長榮航空,NRT,20240216,850,305,1255,1014
11385,日本航空,NRT,20240216,1035,300,1435,1015
21745,日本航空,NRT,20240216,1550,300,1950,1016
30554,長榮航空,NRT,20240216,850,305,1255,1017
30554,長榮航空,NRT,20240216,755,305,1200,1018
4026,酷航,NRT,20240217,640,305,1045,1019
4189,捷星日本,NRT,20240217,1250,305,1655,1020
4789,捷星日本,NRT,20240217,220,310,630,1021
4910,樂桃,NRT,20240217,935,305,1340,1022
3710,樂桃,NRT,20240217,1655,305,2100,1023
4910,樂桃,NRT,20240217,225,305,630,1024
4982,台灣虎航,NRT,20240217,1330,300,1730,1025
6505,台灣虎航,NRT,20240217,635,300,1035,1026
7025,中華航空,NRT,20240217,1440,305,1845,1027
7524,中華航空,NRT,20240217,1440,305,1845,1028
9374,中華航空,NRT,20240217,1235,300,1635,1029
10203,STARLUX Airlines,NRT,20240217,1015,300,1415,1030
10252,中華航空,NRT,20240217,930,300,1330,1031
8326,日本航空,NRT,20240217,1550,300,1950,1032
10847,STARLUX Airlines,NRT,20240217,830,300,1230,1033
10127,中華航空,NRT,20240217,1235,300,1635,1034
10966,日本航空,NRT,20240217,1035,300,1435,1035
10983,長榮航空,NRT,20240217,850,305,1255,1036
10983,長榮航空,NRT,20240217,755,305,1200,1037
11132,中華航空,NRT,20240217,930,300,1330,1038
10200,國泰航空,NRT,20240217,1250,300,1650,1039
9609,STARLUX Airlines,NRT,20240217,1500,300,1900,1040
9719,長榮航空,NRT,20240217,1520,300,1920,1041
10239,長榮航空,NRT,20240217,1520,300,1920,1042
9108,泰國獅子航空,NRT,20240217,1520,305,1925,1043
11359,日本航空,NRT,20240217,1035,300,1435,1044
11556,長榮航空,NRT,20240217,755,305,1200,1045
11556,長榮航空,NRT,20240217,850,305,1255,1046
21745,日本航空,NRT,20240217,1550,300,1950,1047
30505,長榮航空,NRT,20240217,850,305,1255,1048
30505,長榮航空,NRT,20240217,755,305,1200,1049
